ISIN;YahooTicker;Name;Currency;Sector;Industry;Hight_52;Low_52;PeRatio;BookValue;PriceToBook;LastDividend;LastDividendYield;LastDividendDate;TSValue;KeyDate;TSDate;IndexName§  0        ;FirstDivYear;LastDivYear;DivIncreas;DivDecrease;DivGrowthSi;DivGrowthLast7;DivGrowthLast5;DivGrowthlast3;DivGrowthLast;DivYear_2017;DivYear_2018;DivYear_2019;DivYear_2020;DivYear_2021;PayoutYear_2017;PayoutYear_2018;PayoutYear_2019;PayoutYear_2020;PayoutYear_2021
JE00BJ1F3079;AMCR;Amcor Plc;USD;Consumer Cyclical;Packaging & Containers;12.4;5.8;36.3898;3.331;3.41939;0.47;0.0404;2020-11-23;11.63;2021-01-14;2021-01-12;US Dividend Aristokrates;2015;2020;4;1;1.350253807106599;;1.350253807106599;0.06192660550458721;-0.17907801418439703;0.436;0.441;0.564;0.463;;;;;;
KYG851581069;STNE;StoneCo Ltd;USD;Technology;Software—Application;87.23;17.72;422.394;0.815;97.4356;;;;79.88;2021-01-14;2021-01-12;Berkshire Hathaway;;;;;;;;;;;;;;;;;;;
LI0315487269;VPBN.SW;VP Bank;CHF;Financial Services;Banks—Regional;167.2;99.0;13.046;163.669;0.698972;5.5;0.0487;2020-04-28;114.0;2021-01-14;2021-01-12;SPI;2002;2020;11;4;0.2222222222222222;1.2;0.8333333333333334;0.2222222222222222;0.0;4.5;5.5;5.5;5.5;;0.4128440366972477;0.6111111111111112;0.44715447154471544;;
LI0355147575;LLBN.SW;Liechtensteinische Landesbank;CHF;Financial Services;Banks—Regional;68.0;45.0;14.2021;62.762;0.850833;2.2;0.0417;2020-05-12;52.7;2021-01-14;2021-01-12;SPI;1998;2020;13;2;-0.8240000000000001;0.4666666666666668;0.4666666666666668;0.29411764705882365;0.04761904761904766;1.7;2.0;2.1;2.2;;0.45945945945945943;0.7692307692307692;0.5526315789473685;;
LR0008862868;RCL;Royal Caribbean Cruises;USD;Consumer Cyclical;Travel Services;135.32;19.25;;38.791;1.95509;;;2020-03-05;72.47;2021-01-14;2021-01-12;S&P500;1994;2020;14;8;2.9000000000000004;0.054054054054054106;-0.6645161290322581;-0.638888888888889;-0.7364864864864864;2.16;2.6;2.96;0.78;;0.28800000000000003;0.3023255813953489;0.3288888888888889;;
LU0088087324;SESG.PA;SES Global S.A.;EUR;Communication Services;Broadcasting;14.165;4.87;14.2103;13.291;0.57949;0.4;0.0526;2020-04-21;7.592;2021-01-14;2021-01-12;Euronext100;2005;2020;12;2;0.3333333333333335;-0.5876288659793814;-0.6610169491525424;-0.7014925373134329;-0.5;1.34;0.8;0.8;0.4;;;;;;
LU1598757687;MT.AS;ArcelorMittal;EUR;Basic Materials;Steel;21.08;5.98;;29.184;0.693702;;;2019-05-16;20.35;2021-01-14;2021-01-12;CAC40;2007;2019;1;4;-0.9426473961917871;-0.7333333333333334;0.0;;1.37662353094958;;0.084153;0.2;;;;;;;
NL0000009082;KPN.AS;KPN;EUR;Communication Services;Telecom Services;2.785;1.697;16.9935;0.547;4.81536;0.13;0.0483;2020-07-29;2.6;2021-01-14;2021-01-12;Euronext100;2004;2020;9;6;-0.82;;0.10526315789473681;0.2115384615384616;0.03278688524590167;0.104;0.126;0.122;0.126;;;;;;
NL0000009165;HEIA.AS;Heineken N.V.;EUR;Consumer Defensive;Beverages—Brewers;105.0;68.82;56.1242;23.618;3.8259;1.68;0.0188;2020-04-27;89.5;2021-01-14;2021-01-12;Euronext100;2002;2020;12;5;1.5999999999999999;0.13043478260869565;-0.11864406779661009;-0.23529411764705885;-0.6090225563909775;1.36;1.52;2.66;1.04;;;;;;
NL0000009538;PHIA.AS;Philips N.V.;EUR;Healthcare;Diagnostics & Research;45.935;26.915;37.0215;12.043;3.71045;;;2020-06-30;44.395;2021-01-14;2021-01-12;Euronext100;2002;2020;10;3;2.333333333333333;1.2666666666666666;0.06249999999999992;0.06249999999999992;1.0405689106122786;1.6;0.8;0.833101;1.7;;;;;;
NL0000009827;DSM.AS;DSM NV;EUR;Basic Materials;Specialty Chemicals;151.5;82.2;44.2078;42.625;3.38416;2.43;0.0168;2020-08-06;142.45;2021-01-14;2021-01-12;Euronext100;2001;2020;9;6;0.3351648351648352;0.5986842105263159;0.4727272727272729;1.0250000000000001;0.056521739130434935;1.2;2.04;2.3;2.43;;;;;;
NL0000226223;STM.PA;STMicroelectronics;EUR;Technology;Semiconductors;34.89;13.73;112.669;8.499;3.92399;0.15;0.0046;2021-03-22;33.62;2021-01-14;2021-01-12;CAC40;2003;2020;4;6;-0.5772727272727273;-0.535;-0.535;-0.22499999999999998;-0.22499999999999998;0.24;0.24;0.24;0.186;;;0.13333333333333333;0.21818181818181814;;
NL0000235190;AIR.PA;Airbus;EUR;Industrials;Aerospace & Defense;139.4;48.12;;2.442;38.1859;;;2020-04-20;89.96;2021-01-14;2021-01-12;CAC40;2003;2020;12;4;5.0;2.0000000000000004;0.5000000000000001;0.33333333333333326;0.090909090909091;1.35;1.5;1.65;1.8;;0.36486486486486486;0.38461538461538464;-0.9166666666666666;;
NL0000303709;AGN.AS;AEGON N.V.;EUR;Financial Services;Insurance—Diversified;4.017;1.556;8.47952;12.486;0.281836;0.12;0.0339;2020-08-21;3.545;2021-01-14;2021-01-12;Euronext100;2000;2020;9;6;-0.8294573643410853;0.0;-0.38888888888888884;-0.15384615384615388;-0.26666666666666666;0.26;0.28;0.3;0.22;;;;;;
NL0000352565;FUR.AS;Fugro N.V.;EUR;Energy;Oil & Gas Equipment & Services;16.5802;3.89248;;10.926;0.823723;;;2014-05-08;9.45;2021-01-14;2021-01-12;Euronext100;2004;2014;4;1;-0.18918918918918923;0.8072289156626506;0.0;0.0;0.0;;;;;;;;;;
NL0000379121;RAND.AS;Randstad Holding N.V.;EUR;Industrials;Staffing & Employment Services;56.64;27.71;40.6802;24.4;2.3041;;;2020-03-26;55.24;2021-01-14;2021-01-12;Euronext100;2002;2020;10;4;5.14705882352941;0.6719999999999999;0.6201550387596898;0.1058201058201058;-0.3816568047337278;1.89;2.76;3.38;2.09;;;;;;
NL0009432491;VPK.AS;Vopak N.V.;EUR;Energy;Oil & Gas Equipment & Services;54.24;40.27;14.4888;23.355;1.83258;1.15;0.0266;2020-04-23;42.31;2021-01-14;2021-01-12;Euronext100;2001;2020;12;2;-0.08000000000000007;0.3068181818181817;0.2777777777777776;0.09523809523809511;0.04545454545454529;1.05;1.05;1.1;1.15;;;;;;
NL0009434992;LYB;Lyondellbasell Industries;USD;Basic Materials;Specialty Chemicals;99.86;33.71;28.2566;21.88;4.51874;4.2;0.0432;2020-11-27;99.21;2021-01-14;2021-01-12;S&P500;2012;2020;6;2;0.0;1.1;0.3815789473684211;0.1830985915492959;-0.7806788511749347;3.55;4.0;19.15;4.2;;0.29098360655737704;0.3333333333333333;1.9947916666666665;;
NL0010273215;ASML.AS;ASML NV;EUR;Technology;Semiconductor Equipment & Materials;447.75;177.52;56.3059;32.845;13.62;2.55;0.006;2020-11-02;418.95;2021-01-14;2021-01-12;Euronext100;2007;2020;9;3;-0.5778145695364238;3.8113207547169803;2.642857142857143;1.125;-0.19047619047619052;1.2;1.4;3.15;2.55;;;;;;
NL0010733960;LMN.SW;lastminutecom;CHF;Consumer Cyclical;Travel Services;49.3;15.0;;9.589;2.78444;;;;26.0;2021-01-14;2021-01-12;SPI;;;;;;;;;;;;;;;;;;;
NL0011821202;INGA.AS;ING Group;EUR;Financial Services;Banks—Diversified;10.908;4.226;17.4967;13.901;0.565139;;;2020-04-30;8.041;2021-01-14;2021-01-12;Euronext100;2002;2020;9;3;-0.5408163265306123;;0.25000000000000006;-0.3181818181818182;-0.3382352941176471;0.66;0.67;0.68;0.45;;;;;;
NL0011832936;COPN.SW;COSMO Pharmaceuticals;CHF;Healthcare;Drug Manufacturers—General;97.3;41.0;;35.439;2.37874;;;2017-05-29;82.7;2021-01-14;2021-01-12;SPI;2016;2017;1;0;0.0714285714285715;;;;0.0714285714285715;1.5;;;;;-0.6818181818181818;;;;
NL0012015705;TKWY.AS;Just Eat Takeawaycom;EUR;Consumer Cyclical;Internet Retail;110.65;58.8;;57.948;1.60799;;;;101.5;2021-01-14;2021-01-12;FTSE 100;;;;;;;;;;;;;;;;;;;
NL0013267909;AKZA.AS;Akzo Nobel N.V.;EUR;Basic Materials;Specialty Chemicals;93.1;45.73;32.0143;30.677;2.92727;1.92;0.0216;2020-10-23;89.76;2021-01-14;2021-01-12;Euronext100;2000;2020;14;5;0.5390781563126251;0.32413793103448274;0.3061224489795918;-0.7004680187207488;-0.8816101026045777;6.41;2.59875;16.2176;1.92;;;;;;
PA1436583006;CCL;Carnival;USD;Consumer Cyclical;Travel Services;51.94;7.8;;22.757;0.919278;;;2020-02-20;20.13;2021-01-14;2021-01-12;S&P500;1989;2020;21;7;4.0;-0.5;-0.5454545454545455;-0.6875;-0.75;1.6;1.95;2.0;0.5;;0.4444444444444445;0.4431818181818181;0.46511627906976744;;
PTEDP0AM0009;EDP.LS;Grupo EDP S.A.;EUR;Utilities;Utilities—Diversified;5.66;2.994;44.95;2.298;2.34726;0.19;0.0346;2020-05-12;5.38;2021-01-14;2021-01-12;Euronext100;2001;2020;9;4;0.3296219389947013;0.003756756756756763;0.003756756756756763;-0.022657894736842123;-0.5057293815462011;0.19;0.19;0.375695;0.185695;;;;;;
PTGAL0AM0009;GALP.LS;GALP Energia;EUR;Energy;Oil & Gas Integrated;15.26;6.554;;4.082;2.29985;0.77;0.0829;2020-05-19;9.508;2021-01-14;2021-01-12;Euronext100;2008;2020;6;6;0.20809066582716826;0.4535984848484847;0.009443392255892209;-0.23070292202585244;-0.43042671614100186;0.498832;0.85;0.67375;0.38375;;;;;;
PTJMT0AE0001;JMT.LS;Jeronimo Martins SGPS S.A.;EUR;Consumer Defensive;Food Distribution;17.425;13.105;26.8716;3.195;4.58372;0.34;0.0234;2020-12-14;14.49;2021-01-14;2021-01-12;Euronext100;2006;2020;9;4;-0.1785714285714286;0.16949152542372878;0.40816326530612235;-0.4297520661157025;0.06153846153846142;0.605;0.613;0.325;0.345;;;;;;
PTPTC0AM0009;PHR.LS;Portugal Telecom S.A.;EUR;Communication Services;Telecom Services;0.158;0.05;;0.156;0.908974;;;2016-06-07;0.1366;2021-01-14;2021-01-12;Euronext100;2003;2016;5;4;-0.8125;-0.9478260869565217;-0.9653179190751445;-0.9076923076923078;;;;;;;;;;;
US0010551028;AFL;Aflac;USD;Financial Services;Insurance—Life;53.46;23.07;7.37297;46.163;1.01532;1.32;0.0286;2021-02-16;46.18;2021-01-14;2021-01-12;S&P500, US Dividend Aristokrates;1985;2020;34;1;103.96719775070291;0.5774647887323946;0.41772151898734183;0.2873563218390806;0.03703703703703707;0.87;1.04;1.08;1.12;;0.15818181818181817;0.2736842105263158;0.24545454545454545;;
US00130H1059;AES;AES;USD;Utilities;Utilities—Diversified;27.58;8.11;;3.013;9.11052;0.6;0.0224;2021-01-28;26.02;2021-01-14;2021-01-12;S&P500;1992;2020;7;4;2.92372067498971;2.5749999999999993;0.4299999999999998;-0.04666666666666671;0.04379562043795604;0.6;0.52;0.548;0.572;;-0.3333333333333333;0.2888888888888889;;;
US00206R1023;T;AT&T;USD;Communication Services;Telecom Services;39.14;26.08;19.2697;24.639;1.18877;2.08;0.0727;2021-01-08;28.75;2021-01-14;2021-01-12;US Dividend Aristokrates, S&P500;1985;2021;30;6;0.057619948339333336;-0.717391304347826;-0.7291666666666666;-0.74;-0.75;1.96;2.0;2.04;2.08;0.52;0.4083333333333333;0.6896551724137931;1.0736842105263158;;
US0028241000;ABT;Abbott Laboratories;USD;Healthcare;Medical Devices;115.14;61.61;58.1914;17.709;6.21379;1.8;0.0164;2021-01-14;108.403;2021-01-14;2021-01-12;US Dividend Aristokrates, S&P500;1984;2021;33;4;12.944840409048652;-0.48863636363636365;-0.5673076923076924;-0.5982142857142858;-0.6875;1.06;1.12;1.28;1.44;0.45;;0.8615384615384616;0.6095238095238095;;
US00287Y1091;ABBV;AbbVie;USD;Healthcare;Drug Manufacturers—General;113.41;62.55;24.416;8.65;12.9052;5.2;0.0466;2021-01-14;108.511;2021-01-14;2021-01-12;S&P500, US Dividend Aristokrates;2014;2021;5;2;-0.21686746987951802;-0.21686746987951802;-0.4298245614035087;-0.637883008356546;-0.7245762711864407;2.56;3.59;5.35;4.72;1.3;0.7757575757575759;0.9702702702702701;1.0094339622641508;;
US00507V1098;ATVI;Activision Blizzard;USD;Communication Services;Electronic Gaming & Multimedia;92.99;50.51;31.5865;18.61;4.83557;0.41;0.0046;2020-04-14;89.25;2021-01-14;2021-01-12;S&P500, Nasdaq;2011;2020;9;0;1.4848484848484846;1.157894736842105;0.7826086956521737;0.36666666666666664;0.10810810810810806;0.3;0.34;0.37;0.41;;;0.1416666666666667;0.185;;
US00724F1012;ADBE;Adobe;USD;Technology;Software—Infrastructure;536.88;255.13;42.7765;27.691;16.73;;;2005-03-24;471.65;2021-01-14;2021-01-12;Nasdaq, S&P500;1989;2005;9;5;-0.9667570193832148;-0.6176470588235295;-0.6533333333333334;-0.6666666666666667;-0.8;;;;;;;;;;
US00751Y1064;AAP;Advance Auto Parts;USD;Consumer Cyclical;Specialty Retail;177.92;71.33;24.5785;55.346;3.05045;1.0;0.0058;2020-12-17;176.67;2021-01-14;2021-01-12;S&P500;2007;2020;1;0;4.208333333333334;4.208333333333334;4.208333333333334;4.208333333333334;4.208333333333334;0.24;0.24;0.24;1.25;;0.0375;0.042105263157894736;0.03529411764705882;;
US0079031078;AMD;AMD (Advanced Micro Devices);USD;Technology;Semiconductors;99.23;36.75;123.022;3.217;28.2219;;;1995-04-27;95.36;2021-01-14;2021-01-12;Nasdaq, S&P500;;;;;;;;;;;;;;;;;;;
US00846U1016;A;Agilent Technologies;USD;Healthcare;Diagnostics & Research;129.34;61.13;54.7957;15.915;7.91894;0.78;0.0061;2021-01-04;126.97;2021-01-14;2021-01-12;S&P500;2012;2021;5;4;-0.3219628128058157;-0.31511685377391796;-0.5932914046121593;-0.6824877250409165;-0.6407407407407407;0.545;0.611;0.672;0.54;0.194;0.25952380952380955;;0.19764705882352943;0.2347826086956522;
US0091581068;APD;Air Products and Chemicals;USD;Basic Materials;Chemicals;327.89;167.43;33.732;54.655;5.2374;5.36;0.0184;2020-12-31;283.06;2021-01-14;2021-01-12;US Dividend Aristokrates, S&P500;1984;2020;31;5;41.13836477987421;0.8873239436619721;0.654320987654321;0.12842105263157902;0.1551724137931036;4.75;4.4;4.64;5.36;;0.3467153284671533;0.6470588235294118;0.5873417721518986;0.6305882352941177;
US00971T1016;AKAM;Akamai;USD;Technology;Software—Infrastructure;120.0;75.18;30.1524;25.231;4.07633;;;;101.68;2021-01-14;2021-01-12;S&P500;;;;;;;;;;;;;;;;;;;
US0116591092;ALK;Alaska Air Group;USD;Industrials;Airlines;67.48;20.02;;27.931;1.98418;;;2020-02-14;51.69;2021-01-14;2021-01-12;S&P500;1984;2020;10;3;9.714285714285712;0.8749999999999999;-0.53125;-0.75;-0.7321428571428571;1.5;1.28;1.4;0.375;;0.19230769230769232;0.3657142857142857;0.2258064516129032;;
US0126531013;ALB;Albemarle;USD;Basic Materials;Specialty Chemicals;187.25;48.89;50.7994;38.747;4.70669;1.54;0.0086;2020-12-10;182.5;2021-01-14;2021-01-12;S&P500, US Dividend Aristokrates;1995;2020;22;3;8.935483870967742;0.6041666666666667;0.3275862068965518;0.203125;0.04619565217391308;1.28;1.34;1.472;1.54;;;0.21269841269841272;0.2944;;
US0152711091;ARE;Alexandria Real Estate Equities;USD;Real Estate;REIT—Office;179.79;109.22;38.9658;80.277;2.08864;4.36;0.0258;2020-12-30;164.01;2021-01-14;2021-01-12;S&P500;1998;2020;17;5;1.12;0.624521072796935;0.39016393442622965;0.2289855072463768;0.06000000000000005;3.45;3.73;4.0;4.24;;2.15625;1.0657142857142856;1.2903225806451613;;
US0153511094;ALXN;Alexion Pharmaceuticals;USD;Healthcare;Biotechnology;160.03;72.67;36.3541;50.57;3.09769;;;;155.59;2021-01-14;2021-01-12;Nasdaq, S&P500;;;;;;;;;;;;;;;;;;;
US0162551016;ALGN;Align Technology;USD;Healthcare;Medical Devices;579.5;127.88;25.2384;38.472;14.4167;;;;552.88;2021-01-14;2021-01-12;Nasdaq, S&P500;;;;;;;;;;;;;;;;;;;
US0188021085;LNT;Alliant Energy;USD;Utilities;Utilities—Regulated Electric;60.28;37.66;17.9039;22.858;2.10386;1.52;0.0312;2020-10-29;48.03;2021-01-14;2021-01-12;S&P500;1988;2020;25;4;0.072310405643739;0.6170212765957448;0.3818181818181817;0.20634920634920637;0.07042253521126768;1.26;1.341;1.42;1.52;;0.63;0.6095454545454545;0.6173913043478261;;
US0200021014;ALL;Allstate;USD;Financial Services;Insurance—Property & Casualty;125.92;64.13;7.63619;83.201;1.3108;2.16;0.0198;2020-11-27;109.78;2021-01-14;2021-01-12;S&P500;1994;2020;23;2;5.000000000000001;1.1600000000000001;0.8000000000000002;0.4594594594594596;0.08000000000000007;1.48;1.84;2.0;2.16;;0.17619047619047618;0.32280701754385965;0.14285714285714285;;
US02079K1079;GOOG;Alphabet C (ex Google;USD;Communication Services;Internet Content & Information;1847.2;1013.54;33.6254;314.169;5.53899;;;;1746.55;2021-01-14;2021-01-12;S&P500, Nasdaq;;;;;;;;;;;;;;;;;;;
US02079K3059;GOOGL;Alphabet A (ex Google;USD;Communication Services;Internet Content & Information;1843.83;1008.87;33.4464;314.169;5.50952;;;;1737.43;2021-01-14;2021-01-12;S&P500, Nasdaq;;;;;;;;;;;;;;;;;;;
US02209S1033;MO;Altria;USD;Consumer Defensive;Tobacco;51.47;30.95;107.057;1.689;24.3398;3.44;0.0837;2020-12-24;40.93;2021-01-14;2021-01-12;S&P500;1963;2020;51;3;543.8717948717949;0.8478260869565216;0.5668202764976958;0.3385826771653543;0.03658536585365857;2.54;3.0;3.28;3.4;;0.47924528301886793;0.8108108108108107;;;
US0231351067;AMZN;Amazon;USD;Consumer Cyclical;Internet Retail;3552.25;1626.03;91.4411;164.89;18.967;;;;3120.83;2021-01-14;2021-01-12;Nasdaq, Berkshire Hathaway, S&P500;;;;;;;;;;;;;;;;;;;
US0236081024;AEE;Ameren;USD;Utilities;Utilities—Regulated Electric;87.66;58.74;21.6155;34.341;2.15457;2.06;0.0273;2020-12-08;74.24;2021-01-14;2021-01-12;S&P500;1999;2020;9;1;-0.2125984251968504;0.24999999999999994;0.20845921450151056;0.124859392575928;0.041666666666666706;1.778;1.849;1.92;2.0;;0.8466666666666667;0.5603030303030303;0.5647058823529412;;
US02376R1023;AAL;American Airlines;USD;Industrials;Airlines;30.78;8.25;;-10.869;;;;2020-02-04;15.38;2021-01-14;2021-01-12;Berkshire Hathaway, S&P500;2015;2020;0;1;-0.7500000000000001;;-0.7500000000000001;-0.7500000000000001;-0.7500000000000001;0.4;0.4;0.4;0.1;;0.10256410256410257;0.13333333333333333;0.10526315789473685;;
US0255371017;AEP;American Electric Power;USD;Utilities;Utilities—Regulated Electric;104.97;65.14;20.4117;41.032;1.92118;2.96;0.0379;2020-11-09;77.84;2021-01-14;2021-01-12;S&P500;1971;2020;27;7;0.6705882352941176;0.45641025641025634;0.3209302325581395;0.18828451882845176;0.04797047970479701;2.39;2.53;2.71;2.84;;0.6128205128205129;0.6487179487179486;0.6948717948717948;;
US0258161092;AXP;American Express;USD;Financial Services;Credit Services;138.13;67.0;30.4727;27.166;4.55643;1.72;0.0141;2021-01-07;121.62;2021-01-14;2021-01-12;DowJones, Berkshire Hathaway, S&P500;1978;2021;28;12;3.3094808578873525;-0.5612244897959184;-0.638655462184874;-0.701388888888889;-0.75;1.31;1.44;1.6;1.72;0.43;0.4366666666666667;0.1822784810126582;0.2;;
US0268747849;AIG;American International Group (AIG);USD;Financial Services;Insurance—Diversified;56.42;16.07;;73.856;0.559196;1.28;0.0312;2020-12-11;41.0;2021-01-14;2021-01-12;S&P500;1985;2020;25;3;2.4516233416028475;5.4;0.5802469135802468;0.0;0.0;1.28;1.28;1.28;1.28;;-0.19692307692307692;;0.3459459459459459;;
US03027X1000;AMT;American Tower;USD;Real Estate;REIT—Specialty;272.2;174.32;50.8251;8.401;25.591;4.84;0.0224;2020-12-24;214.91;2021-01-14;2021-01-12;S&P500;2012;2020;8;0;4.033333333333333;3.118181818181818;1.5027624309392267;0.7290076335877863;0.19841269841269854;2.62;3.15;3.78;4.53;;0.9703703703703703;1.125;0.8999999999999999;;
US0304201033;AWK;American Water Works;USD;Utilities;Utilities—Regulated Water;172.56;92.0;43.2877;35.924;4.39817;2.2;0.0138;2021-02-05;156.23;2021-01-14;2021-01-12;S&P500;2009;2020;9;2;1.6219512195121952;1.5595238095238095;0.31097560975609756;0.32716049382716034;0.09974424552429659;1.62;1.78;1.955;2.15;;0.675;0.55625;0.5750000000000001;;
US03073E1055;ABC;AmerisourceBergen;USD;Healthcare;Medical Distribution;112.48;72.06;;-4.989;;1.76;0.0167;2020-11-13;106.52;2021-01-14;2021-01-12;S&P500;2002;2020;15;1;67.0;0.9653179190751445;0.4049586776859504;0.15254237288135583;0.06249999999999992;1.475;1.54;1.6;1.7;;0.7763157894736843;0.20533333333333334;0.4;-0.10240963855421685;
US03076C1062;AMP;Ameriprise Financial;USD;Financial Services;Asset Management;207.28;80.01;14.5228;51.142;4.04658;4.16;0.0205;2020-11-06;204.55;2021-01-14;2021-01-12;S&P500;2006;2020;14;0;8.295454545454545;1.0348258706467663;0.5791505791505792;0.26234567901234557;0.0734908136482939;3.24;3.53;3.81;4.09;;0.3446808510638298;0.24859154929577465;0.2741007194244604;;
US0311001004;AME;Ametek;USD;Industrials;Specialty Industrial Machinery;125.81;54.82;31.9365;24.794;4.86892;0.72;0.0059;2020-12-04;124.12;2021-01-14;2021-01-12;S&P500;1985;2020;21;4;10.43764892772041;2.0;1.0;1.0;0.28571428571428553;0.36;0.56;0.56;0.72;;0.12413793103448276;0.16969696969696973;0.1473684210526316;;
US0311621009;AMGN;Amgen;USD;Healthcare;Drug Manufacturers—General;264.97;177.05;19.4903;18.781;12.8673;7.04;0.0296;2021-02-11;236.59;2021-01-14;2021-01-12;S&P500, DowJones, Nasdaq;2012;2020;8;0;3.444444444444445;2.4042553191489366;1.0253164556962024;0.39130434782608714;0.10344827586206906;4.6;5.28;5.8;6.4;;1.7037037037037035;0.41904761904761906;0.44961240310077516;;
US0320951017;APH;Amphenol;USD;Technology;Electronic Components;137.18;63.05;35.314;16.891;7.92375;1.16;0.0086;2020-12-14;134.94;2021-01-14;2021-01-12;S&P500;2006;2020;9;0;33.66666666666667;2.4098360655737707;0.9622641509433962;0.4857142857142859;0.08333333333333341;0.7;0.88;0.96;1.04;;0.3333333333333333;0.22564102564102564;0.25263157894736843;;
US0326541051;ADI;Analog Devices;USD;Technology;Semiconductors;161.78;79.08;48.6159;32.472;4.91069;2.48;0.0156;2020-12-03;159.09;2021-01-14;2021-01-12;Nasdaq, S&P500;2004;2020;16;0;10.272727272727272;0.8235294117647057;0.5499999999999999;0.3777777777777777;0.14814814814814806;1.8;1.92;2.16;2.48;;0.8571428571428571;0.48;0.5837837837837838;0.7515151515151516;
US03662Q1058;ANSS;ANSYS;USD;Technology;Software—Application;378.85;200.07;83.8941;41.811;8.82662;;;;373.27;2021-01-14;2021-01-12;S&P500;;;;;;;;;;;;;;;;;;;
US0367521038;ANTM;Anthem;USD;Healthcare;Healthcare Plans;340.98;171.03;16.6539;135.986;2.37171;3.8;0.0118;2020-12-04;334.78;2021-01-14;2021-01-12;S&P500;2012;2020;8;0;2.3014769765421375;1.5333333333333332;0.5199999999999999;0.4074074074074073;0.1874999999999999;2.7;3.0;3.2;3.8;;0.1875;0.21126760563380284;0.17297297297297298;;
US0374111054;APA;Apache;USD;Energy;Oil & Gas E&P;33.71;3.8;;-4.347;;0.1;0.0056;2021-01-21;18.53;2021-01-14;2021-01-12;S&P500;1983;2020;14;6;1.6815181518151816;-0.577922077922078;-0.675;-0.675;-0.675;1.0;1.0;1.0;0.325;;0.29411764705882354;;-0.10638297872340426;;
US0378331005;AAPL;Apple;USD;Technology;Consumer Electronics;138.79;53.1525;39.3018;3.849;33.4918;0.82;0.0063;2020-11-06;128.8;2021-01-14;2021-01-12;S&P500, Nasdaq, DowJones, Berkshire Hathaway;1988;2020;12;0;266.3841059602649;0.9160951996772891;0.5911330049261085;0.31300813008130085;0.06249999999999998;0.615;0.705;0.76;0.8075;;0.2673913043478261;0.235;0.25333333333333335;;
US0382221051;AMAT;Applied Materials;USD;Technology;Semiconductor Equipment & Materials;106.6;36.64;26.9898;11.573;9.14197;0.88;0.009;2021-02-24;100.01;2021-01-14;2021-01-12;Nasdaq, S&P500;2006;2020;11;0;3.833333333333333;1.2307692307692306;1.1749999999999998;0.74;0.048192771084337394;0.5;0.7;0.83;0.87;;0.15625;0.21874999999999997;0.28620689655172415;;
US0394831020;ADM;Archer Daniels Midland;USD;Consumer Defensive;Farm Products;53.57;28.92;18.7416;34.752;1.52135;1.44;0.0278;2020-11-18;51.4;2021-01-14;2021-01-12;US Dividend Aristokrates, S&P500;1984;2020;34;2;81.5214899713467;0.894736842105263;0.28571428571428553;0.12499999999999993;0.0285714285714286;1.28;1.34;1.4;1.44;;0.4571428571428572;0.41875;0.5833333333333334;;
US04621X1081;AIZ;Assurant;USD;Financial Services;Insurance—Specialty;142.61;76.27;20.6088;100.437;1.38525;2.64;0.019;2021-02-19;141.17;2021-01-14;2021-01-12;S&P500;2005;2020;15;0;7.225806451612902;1.65625;0.8613138686131384;0.18604651162790695;0.049382716049382575;2.15;2.28;2.43;2.55;;0.22872340425531912;0.57;0.41896551724137937;;
US0495601058;ATO;Atmos Energy Corp.;USD;Utilities;Utilities—Regulated Gas;121.08;77.92;17.9223;53.949;1.6245;2.5;0.0283;2020-11-27;87.62;2021-01-14;2021-01-12;US Dividend Aristokrates;1986;2020;32;1;2.5221822541966428;0.6549295774647889;0.4779874213836478;0.28065395095367857;0.09302325581395357;1.835;1.98;2.15;2.35;;;;;;
US0527691069;ADSK;Autodesk;USD;Technology;Software—Application;321.13;125.38;161.364;0.315;987.651;;;2005-03-22;320.13;2021-01-14;2021-01-12;S&P500, Nasdaq;1990;2005;4;4;0.0169491525423729;-0.75;-0.75;-0.8;-0.75;;;;;;;;;;
US0530151036;ADP;Automatic Data Processing;USD;Industrials;Staffing & Employment Services;182.32;103.11;28.1045;13.531;11.9659;3.72;0.023;2021-03-11;169.06;2021-01-14;2021-01-12;S&P500, Nasdaq, US Dividend Aristokrates;1984;2020;35;1;121.08138759172782;1.3354497016877773;0.8300000000000001;0.5641025641025642;0.11585365853658547;2.34;2.8;3.28;3.66;;0.6;0.7567567567567567;0.6307692307692307;0.6421052631578947;
US0533321024;AZO;AutoZone;USD;Consumer Cyclical;Specialty Retail;1297.82;684.91;16.3512;-44.935;;;;;1282.15;2021-01-14;2021-01-12;S&P500;;;;;;;;;;;;;;;;;;;
US0534841012;AVB;AvalonBay Communities;USD;Real Estate;REIT—Residential;229.4;118.17;34.4695;76.582;2.09566;6.36;0.04;2020-12-30;157.38;2021-01-14;2021-01-12;S&P500;1995;2020;19;2;3.103225806451613;0.48598130841121495;0.2720000000000001;0.11971830985915505;0.04605263157894741;5.68;5.88;6.08;6.36;;0.8875;0.828169014084507;1.0857142857142859;;
US0536111091;AVY;Avery Dennison;USD;Industrials;Business Equipment & Supplies;164.11;76.96;25.8517;15.993;10.1157;2.48;0.0152;2020-12-01;163.43;2021-01-14;2021-01-12;S&P500;1986;2020;29;5;2.363740022805017;1.0701754385964912;0.6164383561643835;0.34090909090909083;0.04424778761061951;1.76;2.01;2.26;2.36;;0.567741935483871;0.3792452830188679;0.6277777777777777;;
